PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,Contract_Type,GP,MIN,PTS,AVG_SPEED,DIST_MILES,ALL_STAR_APPEARANCES,ISO_PTS,ISO_PPP,PNR_PTS,PNR_PPP,POST_PTS,POST_PPP,CLUTCH_PTS,CLUTCH_GP,RIM_DFG_PCT,RIM_CONTEST_FREQ,is_USA,Player_bias_effect
1631094,1610612753,109.1,109.6,-0.6,0.262,1.61,15.3,0.031,0.192,0.108,9.5,0.5,0.551,0.33,97.29,81.07,0.157,3204,9.0,19.8,Paolo Banchero,11/12/2002,USA,2022,1,1,12160800,13.910821646859095,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,3792452,Orlando Magic,1.8562979903656263,Amway Center,18000,"Orlando, FL",2010,480000000,23.06365503080082,2,Rookie_Scale,46,1581.53,1191,4.05,114.5,1,223,0.974,260,0.89,88,0.863,68,21,0.591,0.38,1,-0.25023339415570706
1631096,1610612760,121.7,105.6,16.1,0.091,1.13,12.1,0.054,0.208,0.136,10.8,0.554,0.599,0.214,103.83,86.52,0.122,1891,5.2,10.7,Chet Holmgren,5/1/2002,USA,2022,1,2,10880640,13.767895752789759,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.33647223662121295,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,23.59753593429158,2,Rookie_Scale,32,876.54,479,4.23,65.9,0,23,0.92,10,0.833,11,0.55,2,4,0.45,0.468,1,0.5446691668274565
1631097,1610612754,113.8,112.2,1.6,0.09,1.01,10.7,0.041,0.133,0.088,10.6,0.516,0.579,0.222,101.52,84.6,0.092,4556,5.4,11.8,Bennedict Mathurin,6/19/2002,Canada,2022,1,6,7245720,12.309986615445005,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,1.2237754316221157,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,23.463381245722108,2,Rookie_Scale,72,2149.318333,1156,4.3,165.1,0,93,0.775,233,0.886,0,0.0,71,26,0.673,0.421,0,0.21338349607115847
1631099,1610612758,114.8,113.4,1.5,0.055,1.82,10.7,0.056,0.134,0.095,5.9,0.538,0.553,0.148,100.09,83.4,0.075,5428,4.8,10.8,Keegan Murray,8/19/2000,USA,2022,1,4,8809560,11.49273296168228,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,25.295003422313485,2,Rookie_Scale,76,2610.173333,942,4.41,205.2,0,15,1.25,33,1.0,0,0.0,17,34,0.536,0.362,1,-0.03262803712024434
1631101,1610612757,111.4,114.4,-3.0,0.138,1.32,12.7,0.029,0.114,0.07,9.7,0.519,0.551,0.25,99.88,83.23,0.102,4688,6.9,15.3,Shaedon Sharpe,5/30/2003,Canada,2022,1,7,6614160,12.160557363077048,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,1.0986122886681098,Moda Center,19441,"Portland, OR",1995,262000000,22.518822724161534,2,Rookie_Scale,72,2252.33,1335,4.28,171.7,0,154,0.975,314,0.921,0,0.0,61,24,0.641,0.416,0,-0.07534418881955368
1631103,1610612759,106.1,109.8,-3.7,0.139,1.12,13.7,0.016,0.093,0.057,12.3,0.547,0.575,0.233,103.25,86.04,0.087,918,1.9,4.0,Malaki Branham,5/12/2003,USA,2022,1,20,3217920,11.07753193632009,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.18232155679395465,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,22.56810403832991,2,Rookie_Scale,47,426.555,235,4.33,33.5,0,0,0.0,0,0.0,0,0.0,0,3,0.463,0.328,1,-0.04368886037398547
1631104,1610612759,110.2,109.7,0.5,0.225,2.11,29.8,0.025,0.062,0.044,14.1,0.481,0.51,0.165,101.92,84.94,0.066,1443,1.4,3.2,Blake Wesley,3/16/2003,USA,2022,1,25,2624280,0.0,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.18232155679395465,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,22.72416153319644,2,Rookie_Scale,58,683.1066667,217,4.58,55.8,0,9,0.474,29,0.509,0,0.0,2,3,0.652,0.294,1,-0.5784743064714518
1631105,1610612765,115.5,114.0,1.5,0.141,1.54,21.0,0.137,0.259,0.199,13.6,0.692,0.703,0.161,101.29,84.4,0.14,4278,4.8,7.0,Jalen Duren,11/18/2003,USA,2022,1,13,4536840,12.105152257898368,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,22.04791238877481,2,Rookie_Scale,78,2033.548333,918,4.24,153.4,0,50,1.02,27,1.35,37,1.233,19,35,0.629,0.38,1,-0.2735003356221883
1631106,1610612745,114.8,109.2,5.6,0.082,1.28,11.0,0.081,0.158,0.118,8.6,0.543,0.567,0.185,101.55,84.62,0.117,2994,4.8,9.8,Tari Eason,5/10/2001,USA,2022,1,17,3695160,11.373674891823535,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,2328828,Miami Heat,2.2617630984737906,Kaseya Center,19600,"Miami, FL",1999,213000000,24.57221081451061,2,Rookie_Scale,57,1420.193333,686,4.22,107.7,0,16,0.889,28,1.0,0,0.0,14,27,0.605,0.376,1,-0.20547419746984985
1631107,1610612748,109.6,110.7,-1.1,0.174,2.18,21.7,0.022,0.127,0.076,9.9,0.56,0.595,0.178,98.48,82.06,0.098,2374,3.7,8.2,Nikola Jović,6/9/2003,Serbia,2022,1,27,2464200,12.420381283681547,MIA,37-45,15,26.6,179350729,38762729,173088172,90125126,2328828,Miami Heat,2.2617630984737906,Kaseya Center,19600,"Miami, FL",1999,213000000,22.491444216290212,2,Rookie_Scale,46,1155.676667,494,4.32,89.7,0,22,1.0,34,0.791,29,1.0,17,15,0.604,0.362,0,-0.49008004614284595
1631108,1610612742,112.6,114.3,-1.7,0.093,1.66,16.4,0.019,0.102,0.061,9.9,0.525,0.57,0.15,100.27,83.56,0.069,4440,3.2,7.6,Max Christie,2/10/2003,USA,2022,2,35,7142857,12.550374861980682,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,22.817248459958932,2,Free_Market,78,2127.141667,749,4.31,163.3,0,31,0.886,37,0.685,0,0.0,30,31,0.621,0.396,1,-0.10783637934860216
1631108,1610612742,112.6,114.3,-1.7,0.093,1.66,16.4,0.019,0.102,0.061,9.9,0.525,0.57,0.15,100.27,83.56,0.069,4440,3.2,7.6,Max Christie,2/10/2003,USA,2022,2,35,7142857,12.550374861980682,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,3.505557396986398,American Airlines Center,19200,"Dallas, TX",2001,420000000,22.817248459958932,2,Free_Market,78,2127.141667,749,4.31,163.3,0,31,0.886,23,0.561,0,0.0,30,31,0.621,0.396,1,0.0011059910578332516
1631109,1610612766,106.3,118.9,-12.7,0.154,1.54,15.7,0.103,0.255,0.178,10.2,0.604,0.647,0.21,100.77,83.98,0.156,2463,6.1,10.2,Mark Williams,12/16/2001,USA,2022,1,15,4094280,11.762913458369663,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,23.969883641341546,2,Rookie_Scale,44,1171.045,671,4.14,85.6,0,0,0.0,0,0.0,44,1.0,33,15,0.655,0.352,1,-0.3090130830917674
1631110,1610612759,111.9,114.5,-2.7,0.138,1.52,17.4,0.088,0.154,0.121,11.4,0.565,0.589,0.184,101.53,84.61,0.101,2880,4.6,8.7,Jeremy Sochan,5/20/2003,Poland,2022,1,9,5570040,12.957962678488535,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.18232155679395465,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,22.546201232032853,2,Rookie_Scale,54,1363.968333,617,4.44,108.4,0,11,0.733,26,1.0,24,1.0,16,17,0.587,0.405,0,0.09981102841320372
1631114,1610612760,116.7,106.5,10.2,0.233,2.36,19.7,0.026,0.131,0.079,8.3,0.537,0.573,0.27,102.44,85.37,0.138,4760,8.2,16.9,Jalen Williams,4/14/2001,USA,2022,1,12,4775760,13.12814861062497,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.33647223662121295,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,24.643394934976044,2,Rookie_Scale,69,2236.673333,1490,4.4,175.0,1,126,0.962,434,0.87,0,0.0,31,19,0.515,0.445,1,-0.14103138553504974
1631117,1610612762,109.2,118.3,-9.1,0.083,1.13,14.6,0.145,0.235,0.19,13.0,0.671,0.66,0.133,100.8,84.0,0.127,3656,4.8,7.2,Walker Kessler,7/26/2001,USA,2022,1,22,2965920,11.60733523953139,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,1.2809338454620642,Delta Center,18306,"Salt Lake City, UT",1991,93000000,24.361396303901437,2,Rookie_Scale,58,1740.32,641,4.28,133.1,0,0,0.0,0,0.0,0,0.0,38,19,0.537,0.383,1,0.07684172515903519
1631119,1610612760,121.0,103.0,17.9,0.19,3.43,30.9,0.059,0.251,0.158,9.0,0.577,0.594,0.141,102.7,85.58,0.124,1678,2.1,4.7,Jaylin Williams,6/29/2002,USA,2022,2,34,2019699,12.417957049864935,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.33647223662121295,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,23.43600273785079,2,Free_Market,47,784.055,278,3.9,54.5,0,0,0.0,0,0.0,0,0.0,0,4,0.607,0.332,1,0.11393932000992112
1631120,1610612738,91.7,105.4,-13.7,0.277,1.0,20.6,0.02,0.118,0.067,20.6,0.412,0.445,0.228,94.28,78.57,0.079,181,0.8,2.1,JD Davison,10/3/2002,USA,2022,2,53,11997,12.607533078955413,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,1568032,Boston Celtics,2.1400661634962708,TD Garden,19156,"Boston, MA",1995,160000000,23.173169062286107,2,Free_Market,16,92.915,33,4.09,6.9,0,0,0.0,0,0.0,0,0.0,5,1,0.5,0.455,1,-0.5382127899875533
1631124,1610612743,111.9,114.4,-2.5,0.082,1.46,12.5,0.012,0.083,0.049,8.6,0.529,0.559,0.173,102.79,85.65,0.057,2964,3.2,7.5,Julian Strawther,4/18/2002,USA,2023,1,29,2552520,11.02518140064756,DEN,50-32,15,26.0,192786656,52198656,182574315,123292088,1568032,Denver Nuggets,2.884800712846709,Ball Arena,19520,"Denver, CO",1999,187000000,23.633127994524298,1,Rookie_Scale,65,1383.47,588,4.36,106.4,0,6,0.462,48,0.787,0,0.0,13,9,0.619,0.267,1,-0.6364892842458658
1631128,1610612743,122.7,114.5,8.2,0.096,2.53,17.1,0.039,0.109,0.077,6.8,0.634,0.665,0.155,101.04,84.2,0.096,5639,6.0,10.4,Christian Braun,4/17/2001,USA,2022,1,21,3089640,12.449022745701502,DEN,50-32,15,26.0,192786656,52198656,182574315,123292088,1568032,Denver Nuggets,2.884800712846709,Ball Arena,19520,"Denver, CO",1999,187000000,24.635181382614647,2,Rookie_Scale,79,2675.383333,1218,4.35,205.2,0,24,1.333,68,1.015,0,0.0,35,32,0.584,0.301,1,-0.5575390448206713
1631133,1610612757,108.1,107.6,0.5,0.071,1.09,11.2,0.072,0.198,0.133,10.3,0.576,0.601,0.156,103.86,86.55,0.107,1624,2.0,3.8,Jabari Walker,7/30/2002,USA,2022,2,57,2019699,10.392098241730961,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,1.0986122886681098,Moda Center,19441,"Portland, OR",1995,262000000,23.351129363449694,2,Free_Market,60,749.165,313,4.15,56.4,0,0,0.0,0,0.0,0,0.0,3,5,0.597,0.457,1,-0.21201630725842707
1631157,1610612749,114.0,108.6,5.4,0.173,1.96,23.3,0.027,0.098,0.065,11.9,0.577,0.6,0.179,101.74,84.78,0.088,1732,2.4,4.8,Ryan Rollins,7/3/2002,USA,2022,2,44,491887,10.542732775946709,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,3705899,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,23.42505133470226,2,Free_Market,56,819.525,349,4.54,66.1,0,23,1.045,68,0.819,0,0.0,5,8,0.577,0.336,1,-0.35318487607357063
1631159,1610612750,79.2,98.6,-19.4,0.0,0.0,0.0,0.073,0.229,0.145,9.5,0.4,0.54,0.239,107.87,89.89,0.202,72,0.5,1.2,Leonard Miller,11/26/2003,Canada,2023,2,33,1891857,10.576457535657255,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,1.3609765531356006,Target Center,18978,"Minneapolis, MN",1990,104000000,22.026009582477755,1,Vet_Minimum,13,31.595,20,4.44,2.6,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0.333,0,-0.06211483344373484
1631165,1610612758,116.1,113.2,3.0,0.08,1.69,17.4,0.031,0.079,0.055,10.3,0.639,0.664,0.125,99.07,82.56,0.073,3997,2.8,5.8,Keon Ellis,1/8/2000,USA,0,0,0,2120693,10.542732775946709,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,25.908281998631075,1,Free_Market,80,1948.191667,666,4.43,153.6,0,8,0.727,39,1.054,0,0.0,18,25,0.671,0.387,1,-0.4115458552784036
1631166,1610612751,102.8,115.5,-12.6,0.137,1.33,14.0,0.06,0.194,0.123,10.5,0.485,0.5,0.205,100.3,83.58,0.086,531,5.0,11.3,Drew Timme,9/9/2000,USA,0,0,0,113055,0.0,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,2.4849066497880004,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,25.23750855578371,1,Free_Market,9,253.8783333,109,4.38,19.9,0,0,0.0,0,0.0,7,0.583,2,3,0.636,0.383,1,-0.7768955556771672
1631169,1610612750,104.0,107.0,-3.0,0.096,1.64,14.2,0.044,0.115,0.081,8.7,0.567,0.605,0.16,104.77,87.3,0.095,604,1.0,2.0,Josh Minott,11/25/2002,USA,2022,2,45,2019699,10.416341118636355,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,1.3609765531356006,Target Center,18978,"Minneapolis, MN",1990,104000000,23.028062970568104,2,Free_Market,46,276.275,119,4.4,22.1,0,0,0.0,0,0.0,0,0.0,0,0,0.618,0.301,1,-0.07684864865805179
1631172,1610612760,104.3,99.2,5.1,0.107,1.72,17.1,0.04,0.142,0.091,9.9,0.524,0.538,0.152,102.86,85.71,0.088,868,1.5,3.4,Ousmane Dieng,5/21/2003,France,2022,1,11,5027040,11.017004873924424,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.33647223662121295,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,22.543463381245722,2,Rookie_Scale,37,404.8416667,142,4.28,31.1,0,0,0.0,11,0.611,0,0.0,0,1,0.587,0.358,0,-0.00941864481663827
1631200,1610612757,106.0,107.8,-1.8,0.09,1.58,16.3,0.066,0.096,0.081,10.3,0.468,0.472,0.133,102.7,85.58,0.061,2221,1.7,4.0,Kris Murray,8/19/2000,USA,2023,1,23,2990040,10.712215345197256,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,1.0986122886681098,Moda Center,19441,"Portland, OR",1995,262000000,25.295003422313485,1,Rookie_Scale,69,1040.386667,287,4.47,84.0,0,0,0.0,0,0.0,0,0.0,4,9,0.521,0.488,1,0.14203348715638817
1631204,1610612765,110.4,107.5,2.9,0.239,2.46,26.4,0.021,0.06,0.04,10.7,0.561,0.589,0.187,102.0,85.0,0.095,1719,2.4,5.2,Marcus Sasser,9/21/2000,USA,2023,1,25,2755080,10.599156550639583,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,25.204654346338124,1,Rookie_Scale,57,810.7866667,375,4.31,62.9,0,35,1.129,132,0.985,0,0.0,11,13,0.586,0.338,1,-0.3323614669405093
1631207,1610612741,104.0,111.6,-7.6,0.136,1.83,21.6,0.034,0.08,0.057,11.8,0.517,0.546,0.142,106.51,88.76,0.056,2188,1.6,3.7,Dalen Terry,7/12/2002,USA,2022,1,18,3510480,11.863589378812122,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,1.1939224684724346,United Center,20917,"Chicago, IL",1994,175000000,23.40041067761807,2,Rookie_Scale,73,987.1783333,326,4.74,83.7,0,9,0.9,34,0.895,0,0.0,0,2,0.525,0.323,1,-0.088771012211998
1631212,1610612743,113.9,113.9,0.0,0.073,1.68,14.7,0.03,0.103,0.069,8.8,0.533,0.564,0.138,101.83,84.86,0.066,3501,3.0,6.3,Peyton Watson,9/11/2002,USA,2022,1,30,2413560,11.447864140528155,DEN,50-32,15,26.0,192786656,52198656,182574315,123292088,58408905,Denver Nuggets,2.884800712846709,Ball Arena,19520,"Denver, CO",1999,187000000,23.23340177960301,2,Rookie_Scale,68,1655.728333,551,4.31,125.3,0,12,1.0,13,0.929,0,0.0,14,19,0.559,0.388,1,-1.1129644818508064
1631213,1610612751,103.2,113.4,-10.2,0.15,1.65,17.7,0.04,0.133,0.083,10.8,0.513,0.533,0.179,98.64,82.2,0.084,2711,3.2,7.8,Tyrese Martin,3/7/1999,USA,2022,2,51,635853,9.888424674859083,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,2.4849066497880004,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,26.748802190280628,2,Free_Market,60,1315.32,523,4.55,107.6,0,3,0.273,65,0.765,0,0.0,12,16,0.607,0.377,1,0.028424367745364432
1631216,1610612753,104.2,108.2,-4.1,0.066,2.69,14.3,0.023,0.073,0.047,5.3,0.589,0.605,0.115,96.82,80.69,0.061,1589,1.4,3.3,Caleb Houstan,1/9/2003,Canada,2022,2,32,2019699,0.0,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,14986624,Orlando Magic,1.8562979903656263,Amway Center,18000,"Orlando, FL",2010,480000000,22.90485968514716,2,Free_Market,58,787.99,239,4.49,64.0,0,0,0.0,0,0.0,0,0.0,6,6,0.672,0.279,0,-0.019781107782051915
1631217,1610612766,106.9,110.3,-3.4,0.069,0.92,12.5,0.135,0.209,0.169,13.6,0.596,0.609,0.13,97.32,81.1,0.115,2498,2.4,3.9,Moussa Diabaté,1/21/2002,France,2022,2,43,957763,10.373522431293592,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,23.871321013004792,2,Free_Market,71,1240.633333,403,4.34,97.0,0,0,0.0,0,0.0,12,1.091,10,21,0.609,0.427,0,0.097152888213598
1631218,1610612744,107.8,111.3,-3.5,0.163,2.31,21.1,0.115,0.192,0.152,9.1,0.576,0.587,0.164,101.53,84.61,0.12,2050,2.8,4.9,Trayce Jackson-Davis,2/22/2000,USA,2023,2,57,1891857,11.994122464057146,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,1.6094379124341003,Chase Center,18064,"San Francisco, CA",2019,1400000000,25.78507871321013,1,Vet_Minimum,62,966.7866667,407,4.36,74.8,0,0,0.0,0,0.0,17,0.739,3,11,0.607,0.412,1,-0.5526948505237598
1631222,1610612758,115.0,111.2,3.8,0.15,1.84,24.9,0.063,0.12,0.091,13.5,0.564,0.591,0.14,103.86,86.55,0.081,2926,2.4,5.1,Jake LaRavia,11/3/2001,USA,2022,1,19,3352680,11.608244735642321,SAC,40-42,15,27.4,171370782,30782782,166101303,107131940,1319695,Sacramento Kings,0.5877866649021191,Golden 1 Center,17500,"Sacramento, CA",2016,558000000,24.087611225188226,2,Rookie_Scale,66,1349.28,458,4.71,114.8,0,0,0.0,4,0.364,0,0.0,9,14,0.664,0.401,1,-0.15222161528617487
1631230,1610612737,110.2,111.8,-1.6,0.07,3.8,12.7,0.091,0.139,0.114,3.3,0.562,0.58,0.141,104.7,87.25,0.082,823,1.7,3.2,Dominick Barlow,5/26/2003,USA,0,0,0,491887,9.985113621416073,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,2.5877640352277083,State Farm Arena,16600,"Atlanta, GA",1999,213000000,22.529774127310063,2,Free_Market,35,374.9983333,148,4.58,31.0,0,0,0.0,0,0.0,0,0.0,0,3,0.585,0.389,1,-0.36577778297060937
1631243,1610612737,113.4,104.7,8.8,0.064,1.8,11.7,0.078,0.179,0.127,6.5,0.482,0.52,0.155,103.84,86.53,0.085,1146,2.2,5.2,Mouhamed Gueye,11/9/2002,Senegal,2023,2,39,1891857,10.025749432069084,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,2.5877640352277083,State Farm Arena,16600,"Atlanta, GA",1999,213000000,23.071868583162217,1,Vet_Minimum,33,532.7566667,197,4.68,44.0,0,0,0.0,0,0.0,0,0.0,4,6,0.544,0.437,0,0.06126920609958856
1631248,1610612738,109.9,105.8,4.1,0.12,2.75,20.5,0.048,0.117,0.083,7.5,0.473,0.49,0.143,95.28,79.4,0.074,761,1.3,3.5,Baylor Scheierman,9/26/2000,USA,2024,1,30,2494320,11.017004873924424,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,2715108,Boston Celtics,2.1400661634962708,TD Garden,19156,"Boston, MA",1995,160000000,25.190965092402465,0,Rookie_Scale,31,383.8883333,113,4.15,28.5,0,0,0.0,13,1.083,0,0.0,0,2,0.547,0.371,1,-0.3828886372461892
1631255,1610612740,109.4,114.1,-4.7,0.083,1.07,13.5,0.079,0.177,0.129,12.6,0.619,0.639,0.155,101.91,84.92,0.096,1674,3.2,5.6,Karlo Matković,3/30/2001,Bosnia and Herzegovina,2022,2,52,1407153,0.0,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,2.186051276738094,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,24.684462696783026,2,Free_Market,42,790.585,325,4.42,62.9,0,0,0.0,0,0.0,8,0.8,7,6,0.613,0.401,0,-0.43659356864550464
1631260,1610612749,114.0,107.6,6.4,0.086,2.7,18.6,0.011,0.087,0.051,6.9,0.612,0.621,0.123,100.84,84.03,0.058,3487,2.5,5.8,AJ Green,9/27/1999,USA,0,0,0,2120693,0.0,MIL,48-34,15,26.7,195746447,55158447,183221333,122031412,7818542,Milwaukee Bucks,2.2512917986064953,Fiserv Forum,17500,"Milwaukee, WI",2018,524000000,26.190280629705683,2,Vet_Minimum,73,1659.141667,541,4.47,132.0,0,0,0.0,14,0.5,0,0.0,20,25,0.637,0.312,1,-0.9649890402026439
1631323,1610612765,110.7,109.5,1.2,0.071,1.2,12.3,0.04,0.127,0.083,10.2,0.504,0.544,0.152,103.26,86.05,0.068,2653,2.0,5.0,Simone Fontecchio,12/9/1995,Italy,0,0,0,7692308,12.14632794896594,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,29.99041752224504,2,Free_Market,75,1236.681667,446,4.54,100.6,0,0,0.0,10,0.625,0,0.0,0,9,0.644,0.356,0,0.2940573426400986
1641705,1610612759,112.5,110.0,2.6,0.184,1.13,13.4,0.054,0.255,0.159,11.9,0.559,0.594,0.3,100.98,84.15,0.168,3222,8.9,18.6,Victor Wembanyama,1/4/2004,France,2023,1,1,12768960,15.424948670398354,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.18232155679395465,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,21.919233401779604,1,Rookie_Scale,46,1527.253333,1116,4.09,111.4,1,67,0.691,59,0.728,112,1.0,55,22,0.508,0.427,0,0.05662358494335308
1641706,1610612766,106.9,113.8,-6.8,0.182,1.29,14.0,0.024,0.117,0.068,10.9,0.509,0.54,0.27,98.77,82.31,0.1,1903,7.3,18.2,Brandon Miller,11/22/2002,USA,2023,1,2,11424600,12.417147664184915,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.33647223662121295,Spectrum Center,19077,"Charlotte, NC",2005,260000000,23.0362765229295,1,Rookie_Scale,27,923.565,568,4.17,69.2,0,37,1.0,122,0.735,0,0.0,43,15,0.547,0.411,1,-0.24646668027693786
1641707,1610612762,95.7,109.2,-13.5,0.04,1.0,8.3,0.054,0.115,0.083,8.3,0.306,0.354,0.113,105.0,87.5,0.036,163,1.3,6.0,Taylor Hendricks,11/22/2003,USA,2023,1,9,5848680,10.956073354557526,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,1.2809338454620642,Delta Center,18306,"Salt Lake City, UT",1991,93000000,22.036960985626283,1,Rookie_Scale,3,74.51666667,14,4.45,5.9,0,0,0.0,0,0.0,0,0.0,0,1,0.5,0.5,1,0.8612088263974653
1641708,1610612745,114.2,107.9,6.3,0.167,1.92,21.9,0.078,0.159,0.118,11.4,0.575,0.602,0.172,100.0,83.34,0.129,4626,5.6,10.1,Amen Thompson,1/30/2003,USA,2023,1,4,9249960,13.084871249386552,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,22.847364818617386,1,Rookie_Scale,69,2225.415,970,4.33,172.8,0,64,0.853,126,0.84,0,0.0,49,40,0.529,0.355,1,0.1568411187699014
1641709,1610612765,113.1,109.2,4.0,0.139,1.68,18.2,0.081,0.139,0.11,10.8,0.547,0.568,0.185,102.76,85.64,0.104,2822,4.2,7.8,Ausar Thompson,1/30/2003,USA,2023,1,5,8376000,12.739640688812674,DET,44-38,15,25.0,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,2.4069451083182885,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,22.847364818617386,1,Rookie_Scale,59,1327.715,594,4.41,104.2,0,23,0.852,30,0.811,13,1.083,17,27,0.539,0.328,1,-0.07783339162180385
1641710,1610612753,106.2,107.1,-0.9,0.201,1.73,22.2,0.026,0.1,0.061,12.8,0.473,0.521,0.19,97.83,81.53,0.084,3844,3.4,7.9,Anthony Black,1/20/2004,USA,2023,1,6,7607760,11.964644189595829,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,16405595,Orlando Magic,1.8562979903656263,Amway Center,18000,"Orlando, FL",2010,480000000,21.87542778918549,1,Rookie_Scale,78,1886.993333,736,4.11,139.8,0,37,1.057,179,0.681,0,0.0,18,18,0.689,0.352,1,-0.3046733908957472
