PLAYER_ID,TEAM_ID,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PACE_PER40,PIE,POSS,FGM_PG,FGA_PG,PLAYER_NAME,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Salary,Followers,TEAM_ABBREVIATION,record,active_players,avg_team_age,total_cap_used,remaining_cap_space,active_cap,active_top_3,dead_cap,TEAM_NAME,OWNER_NET_WORTH_B,Stadium_Name,Capacity,City,STADIUM_YEAR_OPENED,STADIUM_COST,Age,YOS,GP,MIN,PTS,Contract_Type
1629646,1610612759,101.6,117.5,-15.9,0.072,0.74,9.9,0.133,0.24,0.185,13.5,0.581,0.597,0.164,105.46,87.88,0.113,826,1.9,3.3,Charles Bassey,10/28/2000,Nigeria,2021,2,53,2087519,0,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,24,3,36,375.515,157,Free_Market
1629652,1610612760,120.4,107.3,13.1,0.067,2.25,14.8,0.041,0.093,0.067,6.6,0.578,0.586,0.133,101.75,84.79,0.063,4383,3.6,8.4,Luguentz Dort,4/19/1999,Canada,,,,17000000,301800,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,25,3,71,2073.3,719,Free_Market
1629655,1610612742,114.9,113.4,1.5,0.097,1.21,12.7,0.127,0.168,0.149,10.4,0.702,0.716,0.186,101.73,84.77,0.141,2597,5,7.1,Daniel Gafford,10/1/1998,USA,2019,2,38,13394160,166500,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,32.3,American Airlines Center,19200,"Dallas, TX",2001,420000000,26,5,57,1226.095,701,Free_Market
1629656,1610612755,111.9,118.1,-6.2,0.172,1.62,17.9,0.028,0.126,0.077,11,0.565,0.595,0.218,100.7,83.92,0.105,4223,5.1,11,Quentin Grimes,5/8/2000,USA,2021,1,25,4296682,268300,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,11.2,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,24,3,75,2013.09,1092,Rookie_Scale
1629659,1610612741,111.4,109.8,1.7,0.162,2.08,18.1,0.025,0.097,0.063,8.7,0.527,0.567,0.208,106.82,89.02,0.09,1607,2.3,5,Talen Horton-Tucker,11/25/2000,USA,2019,2,46,2087519,306300,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,24,5,58,723.695,379,Free_Market
1629660,1610612739,120.3,110.4,9.9,0.241,2.58,23.5,0.036,0.083,0.06,9.1,0.606,0.643,0.229,101.92,84.93,0.134,2960,4.6,8.8,Ty Jerome,7/8/1997,USA,2019,1,24,2560975,101100,CLE,64-18,15,26,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,32.4,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,27,5,70,1392.4,878,Free_Market
1629661,1610612751,110.9,116.7,-5.8,0.179,1.96,17.2,0.03,0.113,0.07,8.8,0.582,0.632,0.224,97.41,81.18,0.124,3657,6.2,13.1,Cameron Johnson,3/3/1996,USA,2019,1,11,23062500,241400,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,28,5,57,1799.763333,1070,Free_Market
1629673,1610612764,104.8,117.9,-13.1,0.254,1.49,18,0.014,0.08,0.046,12.1,0.544,0.591,0.281,103.95,86.62,0.107,4337,6.7,15.5,Jordan Poole,6/19/1999,USA,2019,1,28,29651786,2300000,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,25,5,68,2000.886667,1391,Free_Market
1629674,1610612738,117.4,108.3,9.1,0.076,1.13,14.2,0.105,0.168,0.137,12.7,0.65,0.674,0.136,95.52,79.6,0.102,1717,2.1,3.3,Neemias Queta,7/13/1999,Portugal,2021,2,39,2162606,188500,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,3705899,Boston Celtics,7.5,TD Garden,19156,"Boston, MA",1995,160000000,25,3,62,863.09,310,Vet_Minimum
1629675,1610612750,116.2,108.8,7.4,0.123,1.68,14.2,0.041,0.171,0.106,8.5,0.556,0.577,0.21,99.34,82.79,0.11,4554,5.3,11.5,Naz Reid,8/26/1999,USA,,,,13986432,341000,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,25,3,80,2200.116667,1138,Free_Market
1629680,1610612757,105.3,105.1,0.2,0.126,2.15,20.7,0.038,0.122,0.076,9.6,0.597,0.592,0.135,102.37,85.31,0.114,666,2.8,5.9,Matisse Thybulle,3/4/1997,USA,2019,1,20,11025000,304200,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,27,5,15,312.2816667,112,Free_Market
1629684,1610612766,114.9,113.3,1.6,0.107,1.32,18,0.035,0.134,0.083,13.6,0.549,0.596,0.146,99.95,83.29,0.076,995,3.4,7.7,Grant Williams,11/30/1998,USA,2019,1,22,13025250,268100,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,26,5,16,479.025,166,Free_Market
1629723,1610612763,113.2,107.8,5.4,0.095,2.63,27.6,0.06,0.187,0.123,10.5,0.577,0.592,0.077,105.46,87.89,0.094,1223,0.9,2,John Konchar,3/22/1996,USA,,,,6165000,0,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,28,5,46,558.2233333,112,Free_Market
1629726,1610612737,107.9,111.4,-3.5,0.102,1.94,16,0.015,0.085,0.049,8.2,0.562,0.606,0.153,105.43,87.86,0.068,1824,2.2,5.5,Garrison Mathews,10/24/1996,USA,,,,2230253,15800,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,28,5,47,829.5083333,353,Free_Market
1629731,1610612739,120,109.4,10.7,0.073,3.45,20.1,0.041,0.15,0.097,5.8,0.561,0.563,0.101,101.1,84.25,0.067,2639,1.9,4.6,Dean Wade,11/20/1996,USA,,,,6166667,45700,CLE,64-18,15,26,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,32.4,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,28,5,59,1252.451667,320,Free_Market
1629750,1610612739,109.1,117,-7.8,0.059,1.75,13.8,0.042,0.122,0.081,7.9,0.509,0.541,0.113,101.97,84.97,0.064,2671,1.8,4.2,Javonte Green,7/23/1993,USA,,,,599862,86300,CLE,64-18,15,26,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,32.4,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,31,5,68,1257.833333,347,Free_Market
1630162,1610612750,116.2,111.4,4.8,0.209,1.44,14.8,0.021,0.131,0.077,10.3,0.547,0.595,0.307,98.27,81.89,0.14,5883,9.1,20.4,Anthony Edwards,8/5/2001,USA,2020,1,1,42176400,4900000,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,23,4,79,2871.058333,2177,Max_Contract
1630163,1610612766,112.7,116.5,-3.9,0.39,2.07,21.5,0.028,0.121,0.072,10.4,0.494,0.536,0.342,101.33,84.44,0.127,3173,8.6,21.3,LaMelo Ball,8/22/2001,USA,2020,1,3,35147000,10500000,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,23,4,47,1504.475,1184,Max_Contract
1630166,1610612757,113.6,114.5,-0.9,0.193,1.43,19,0.048,0.19,0.117,13.3,0.55,0.605,0.228,99.86,83.22,0.126,4479,5.6,11.7,Deni Avdija,1/3/2001,Israel,2020,1,9,15625000,276700,POR,36-46,15,23.9,176848446,36260446,165518581,89691087,1568032,Portland Trailblazers,2,Moda Center,19441,"Portland, OR",1995,262000000,23,4,72,2161.148333,1219,Free_Market
1630167,1610612754,113.6,116.1,-2.6,0.116,1.88,15.2,0.036,0.167,0.101,8.1,0.621,0.642,0.191,103.97,86.64,0.115,3350,4,7.6,Obi Toppin,3/4/1998,USA,2020,1,8,12975000,376000,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,26,4,79,1544.815,833,Free_Market
1630168,1610612737,114.9,113.7,1.1,0.113,1.87,16.2,0.103,0.213,0.157,8.7,0.602,0.634,0.169,104.52,87.1,0.122,4489,5.2,9.2,Onyeka Okongwu,12/11/2000,USA,2020,1,6,14000000,158700,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,24,4,74,2063.926667,988,Free_Market
1630169,1610612754,117.7,114.2,3.5,0.384,5.61,35.8,0.017,0.087,0.052,6.4,0.582,0.616,0.21,100.82,84.02,0.143,5165,6.5,13.8,Tyrese Haliburton,2/29/2000,USA,2020,1,12,42176400,2200000,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,24,4,73,2450.391667,1359,Max_Contract
1630170,1610612759,111.9,118.1,-6.2,0.139,2.08,15.2,0.016,0.107,0.062,7.3,0.532,0.553,0.217,100.8,84,0.092,4163,6.2,13.9,Devin Vassell,8/23/2000,USA,2020,1,11,29347826,115500,SAS,34-48,15,25.2,162809380,22221380,155231927,83196166,7577453,San Antonio Spurs ,0.2,Frost Bank Center,18418,"San Antonio, TX",2002,175000000,24,4,64,1983.185,1041,Free_Market
1630171,1610612739,122.1,109.7,12.5,0.078,2.96,17.9,0.047,0.072,0.06,6.1,0.569,0.587,0.124,100.08,83.4,0.057,2187,2.3,4.9,Isaac Okoro,1/26/2001,USA,2020,1,5,10185186,166700,CLE,64-18,15,26,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,32.4,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,23,4,55,1053.203333,337,Free_Market
1630172,1610612741,108.7,113.5,-4.8,0.106,1.44,16.3,0.025,0.113,0.07,11.3,0.49,0.512,0.165,105.94,88.28,0.062,3473,3.3,8.2,Patrick Williams,8/26/2001,USA,2020,1,4,18000000,10300,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,23,4,63,1576.326667,566,Free_Market
1630173,1610612752,110.2,111.4,-1.2,0.065,1.22,12.1,0.084,0.188,0.135,9.9,0.517,0.53,0.143,100.16,83.46,0.092,2432,2.9,5.7,Precious Achiuwa,9/19/1999,Nigeria,2020,1,20,6000000,190100,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,2,Madison Square Garden,19812,"New York, NY",1968,100000000,25,4,57,1169.613333,379,Free_Market
1630174,1610612754,120.1,111.5,8.5,0.063,1.46,10.8,0.034,0.118,0.078,7.4,0.617,0.653,0.171,101.64,84.7,0.087,2373,4.3,8.4,Aaron Nesmith,10/16/1999,USA,2020,1,14,11000000,153000,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,25,4,45,1121.618333,541,Free_Market
1630175,1610612763,107.7,109,-1.2,0.253,1.85,21.6,0.034,0.131,0.08,11.6,0.494,0.531,0.238,97.7,81.42,0.105,2519,3.4,8.1,Cole Anthony,5/15/2000,USA,2020,1,15,12900000,639900,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,24,4,67,1234.113333,630,Free_Market
1630178,1610612755,113.8,117.4,-3.5,0.276,2.56,19.2,0.007,0.087,0.045,7.5,0.511,0.562,0.293,98.34,81.95,0.127,4024,9.2,21,Tyrese Maxey,11/4/2000,USA,2020,1,21,35147000,818000,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,11.2,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,24,4,52,1960.195,1369,Max_Contract
1630182,1610612766,105.3,114.2,-8.9,0.081,1.54,17.1,0.027,0.06,0.043,11.1,0.543,0.559,0.115,100.08,83.4,0.043,3929,2.6,6.2,Josh Green,11/16/2000,Australia,2020,1,18,12654321,182600,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,24,4,68,1887.503333,506,Free_Market
1630183,1610612750,113.9,109.9,4,0.091,1.72,14.2,0.048,0.126,0.087,8.3,0.537,0.562,0.16,98.07,81.72,0.086,5323,4.9,10.2,Jaden McDaniels,9/29/2000,USA,2020,1,28,22586207,171100,MIN,49-33,15,26.1,236725861,96137861,198847571,119077906,3705899,Minnesota Timberwolves,2.9,Target Center,18978,"Minneapolis, MN",1990,104000000,24,4,82,2614.41,1000,Free_Market
1630188,1610612741,110.3,111.5,-1.2,0.101,1.76,11.9,0.085,0.241,0.165,6.8,0.554,0.586,0.201,106.06,88.38,0.133,2122,3,6.4,Jalen Smith,3/16/2000,USA,2020,1,10,8571429,57500,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,24,4,64,962.3833333,524,Free_Market
1630191,1610612765,109.1,108.6,0.5,0.12,1.81,22.7,0.086,0.17,0.129,12.5,0.586,0.616,0.121,101.75,84.79,0.096,3036,2.4,4.4,Isaiah Stewart,5/22/2001,USA,2020,1,16,15000000,0,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,23,4,72,1433.848333,435,Free_Market
1630192,1610612743,107.3,108.9,-1.6,0.051,1.64,11.6,0.052,0.081,0.067,7,0.557,0.574,0.119,102.16,85.14,0.063,1293,1.2,2.5,Zeke Nnaji,1/9/2001,USA,2020,1,22,8888889,38700,DEN,50-32,15,26,192786656,52198656,182574315,123292088,16405595,Denver Nuggets,16.9,Ball Arena,19520,"Denver, CO",1999,187000000,23,4,57,607.9666667,184,Free_Market
1630193,1610612761,109,110.7,-1.6,0.32,3.29,25.7,0.016,0.107,0.06,7.8,0.517,0.57,0.246,101.44,84.53,0.128,1936,5.6,13.3,Immanuel Quickley,6/17/1999,USA,2020,1,25,32500000,266000,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,25,4,33,917.7533333,564,Free_Market
1630194,1610612765,111.3,105.7,5.6,0.141,1.69,19,0.09,0.197,0.142,11.3,0.535,0.573,0.179,101.81,84.84,0.115,924,1.6,3.2,Paul Reed,6/14/1999,USA,2020,2,58,1427671,0,DET,44-38,15,25,141808220,1220220,133989678,56559037,7818542,Detroit Pistons ,10.1,Little Caesars Arena,20491,"Detroit, MI",2017,863000000,25,4,45,437.5366667,184,Free_Market
1630198,1610612760,119.9,104.1,15.8,0.096,3.13,15.6,0.025,0.089,0.058,5,0.604,0.617,0.166,102.23,85.19,0.089,3420,3.5,7.9,Isaiah Joe,7/2/1999,USA,2020,2,49,12991650,113800,OKC,68-14,15,24.2,166001694,25413694,162209242,82859950,3792452,Oklahoma City Thunder,0.4,Paycom Center,18203,"Oklahoma City, OK",2002,89000000,25,4,74,1603.976667,756,Free_Market
1630200,1610612741,112,113.5,-1.5,0.289,5.49,38.9,0.032,0.086,0.059,7.1,0.578,0.617,0.136,103.35,86.12,0.11,1948,2.8,5.2,Tre Jones,1/8/2000,USA,2020,2,41,9104167,277800,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,24,4,46,904.9716667,330,Free_Market
1630202,1610612738,118.4,108.9,9.5,0.184,3.36,22.1,0.042,0.087,0.065,6.6,0.62,0.633,0.186,96.45,80.37,0.116,4561,5.1,10.8,Payton Pritchard,1/28/1998,USA,2020,1,26,6696429,504000,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,8014853,Boston Celtics,7.5,TD Garden,19156,"Boston, MA",1995,160000000,26,4,80,2270.875,1144,Free_Market
1630205,1610612763,128.2,101.8,26.4,0.063,0.8,9.3,0.027,0.184,0.114,11.6,0.524,0.545,0.21,102.46,85.38,0.09,323,1.7,3.7,Lamar Stevens,7/9/1997,USA,,,,383912,0,MEM,48-34,15,24.6,167814933,27226933,155850296,95988718,8014853,Memphis Grizzlies,24,FedExForum,18119,"Memphis, TN",2004,250000000,27,4,17,155.535,74,Free_Market
1630208,1610612756,112.3,120.9,-8.7,0.058,0.6,8.9,0.118,0.243,0.181,14.8,0.591,0.634,0.169,98.62,82.18,0.107,2576,3.6,6.1,Nick Richards,11/29/1997,Jamaica,2020,2,42,5000000,121500,HOU,52-30,15,25.7,173496349,32908349,161552948,78702108,7768363,Pheonix Suns,10,Toyota Center,18055,"Houston, TX",2003,235000000,27,4,57,1256.223333,529,Free_Market
1630214,1610612738,106.6,108.9,-2.3,0.043,0.5,9.3,0.041,0.146,0.091,18.7,0.292,0.31,0.125,97.6,81.33,0.022,469,0.4,1.6,Xavier Tillman,1/12/1999,USA,2020,2,35,2237691,0,BOS,61-21,15,27.5,197048229,56460229,193098445,114054140,791771,Boston Celtics,7.5,TD Garden,19156,"Boston, MA",1995,160000000,25,4,33,230.9033333,34,Vet_Minimum
1630215,1610612755,108.5,114.5,-6,0.317,2.75,27.9,0.022,0.076,0.049,10.2,0.514,0.549,0.222,102.6,85.5,0.102,2232,3.4,7.6,Jared Butler,8/25/2000,USA,2021,2,40,745726,81900,PHI,24-58,15,26.6,170340647,29752647,169548876,135768738,791771,Philidelphia 76ers,11.2,Wells Fargo Center,20478,"Philadelphia, PA",1996,210000000,24,3,60,1043.735,541,Free_Market
1630217,1610612753,116.1,113.3,2.8,0.235,2.18,22.7,0.026,0.15,0.088,10.4,0.565,0.6,0.227,104.58,87.15,0.131,4809,7.1,14.8,Desmond Bane,6/25/1998,USA,2020,1,30,34005250,255000,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,306447,Orlando Magic,5.4,Amway Center,18000,"Orlando, FL",2010,480000000,26,4,69,2205.225,1327,Free_Market
1630224,1610612745,113.8,111.1,2.8,0.159,1.39,13.7,0.015,0.12,0.065,9.9,0.505,0.544,0.267,99.75,83.13,0.111,5610,7.4,17.5,Jalen Green,2/9/2002,USA,2021,1,2,12483048,2400000,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,22,3,82,2697.11,1723,Rookie_Scale
1630228,1610612744,110,108.9,1,0.151,1.46,12.2,0.045,0.134,0.088,8.3,0.495,0.535,0.271,100.21,83.51,0.11,2381,5.5,12.1,Jonathan Kuminga,10/6/2002,DRC,2021,1,7,7636307,635800,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,22,3,47,1144.08,719,Rookie_Scale
1630230,1610612742,111.5,114.7,-3.2,0.161,1.86,18.9,0.04,0.125,0.084,10.2,0.551,0.584,0.197,101.27,84.39,0.105,4046,5.2,10.3,Naji Marshall,1/24/1998,USA,,,,8571429,44100,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,32.3,American Airlines Center,19200,"Dallas, TX",2001,420000000,26,3,69,1919.083333,914,Free_Market
1630241,1610612739,117.4,107.1,10.3,0.099,3.09,18.7,0.026,0.077,0.052,6,0.567,0.583,0.14,101.26,84.38,0.069,2963,2.4,6,Sam Merrill,5/15/1996,USA,2020,2,60,2164993,32700,CLE,64-18,15,26,178212347,37624347,169371096,93832409,491175,Cleveland Calvaliers ,32.4,Rocket Mortgage FieldHouse,19432,"Cleveland, OH",1994,100000000,28,4,71,1401.281667,509,Free_Market
1630245,1610612741,110.1,117.8,-7.7,0.21,3.01,27.4,0.018,0.09,0.054,9.1,0.561,0.585,0.163,104.63,87.2,0.084,3039,4.8,9.8,Ayo Dosunmu,1/17/2000,USA,2021,2,38,7000000,202100,CHI,39-43,15,24.6,168006873,27418873,157180244,59395348,8739110,Chicago Bulls,2.3,United Center,20917,"Chicago, IL",1994,175000000,24,3,46,1393.883333,566,Free_Market
1630249,1610612737,109.7,111.6,-1.9,0.175,2.94,28.9,0.019,0.116,0.067,9.8,0.651,0.661,0.131,102.63,85.53,0.086,2456,2.5,5.1,Vít Krejčí,6/19/2000,Czech Republic,2020,2,37,2162606,49000,ATL,40-42,15,25.3,174418704,33830704,161255749,81912604,7125652,Atlanta Hawks,12.3,State Farm Arena,16600,"Atlanta, GA",1999,213000000,24,4,57,1152.631667,412,Free_Market
1630256,1610612745,111,104.7,6.3,0.107,2.14,19.7,0.072,0.108,0.089,9.2,0.527,0.557,0.126,103.16,85.97,0.071,1251,1.3,2.8,Jae'Sean Tate,10/28/1995,USA,,,,7565217,0,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,29,4,52,588.11,188,Free_Market
1630264,1610612764,101.9,109.7,-7.8,0.059,1.6,11.9,0.042,0.111,0.077,7.4,0.545,0.586,0.124,101.23,84.36,0.071,835,0.8,1.7,Anthony Gill,10/17/1992,USA,,,,2237691,0,WAS,18-64,15,24.5,211677970,71089970,162581956,83151786,7021331,Washington Wizards,3.1,Capital One Arena,20356,"Washington, D.C.",1997,260000000,32,4,51,397.575,129,Vet_Minimum
1630296,1610612744,90,120.7,-30.7,0,0,0,0.077,0.167,0.105,12.5,0,0.226,0.222,130.81,109.01,-0.026,30,0,1.3,Braxton Key,2/14/1997,USA,,,,11997,0,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,27,4,3,10.825,3,Free_Market
1630311,1610612744,105,107.8,-2.8,0.274,2.67,27.6,0.055,0.131,0.09,10.3,0.431,0.455,0.204,103.26,86.05,0.093,536,1.1,2.6,Pat Spencer,7/4/1996,USA,,,,438810,0,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,28,4,39,249.6116667,98,Free_Market
1630314,1610612742,109.5,108.8,0.7,0.228,1.95,22.9,0.025,0.091,0.059,11.7,0.585,0.634,0.218,104.74,87.29,0.119,1064,3,5.7,Brandon Williams,11/22/1999,USA,,,,47989,1100000,DAL,39-43,15,26.8,187147472,46559472,172077663,99092456,2328828,Dallas Mavericks ,32.3,American Airlines Center,19200,"Dallas, TX",2001,420000000,25,4,33,487.13,275,Free_Market
1630526,1610612740,107.2,119,-11.8,0.101,1.73,17.2,0.082,0.166,0.122,10,0.536,0.563,0.14,100.95,84.12,0.087,2595,2.4,5.3,Jeremiah Robinson-Earl,11/3/2000,USA,2021,2,32,2196970,36800,NOP,21-61,15,24.3,182966321,42378321,167934095,98876138,2715108,New Orleans Pelicans,7.9,Smoothie King Center,16867,"New Orleans, LA",1999,114000000,24,3,66,1238.9,418,Vet_Minimum
1630531,1610612762,105.6,108.9,-3.3,0.13,2.06,21,0.044,0.107,0.076,10.2,0.456,0.511,0.139,102.79,85.66,0.063,779,0.8,2.1,Jaden Springer,9/25/2002,USA,2021,1,28,634437,162200,UTA,17-65,15,23.9,154114022,13526022,142648013,86906400,11466009,Utah Jazz,2.6,Delta Center,18306,"Salt Lake City, UT",1991,93000000,22,3,43,365.175,109,Rookie_Scale
1630532,1610612753,111.8,105.8,6,0.247,2.06,16.5,0.027,0.146,0.085,8,0.507,0.558,0.306,97.65,81.37,0.153,4116,9,19.4,Franz Wagner,8/27/2001,Germany,2021,1,8,7007092,307500,ORL,41-41,15,25.3,152959238,12371238,152959238,63257000,58408905,Orlando Magic,5.4,Amway Center,18000,"Orlando, FL",2010,480000000,23,3,60,2023.306667,1449,Rookie_Scale
1630533,1610612751,106.5,116.2,-9.7,0.086,1.25,11.6,0.037,0.154,0.093,9.3,0.511,0.55,0.179,97.77,81.47,0.081,3128,3.4,8.3,Ziaire Williams,9/12/2001,USA,2021,1,10,6133005,131200,BKN,26-56,15,23.8,178836132,38248132,112077151,69311624,58408905,Brooklyn nets ,11,Barclays Center,17732,"Brooklyn, NY",2012,1000000000,23,3,63,1541.403333,632,Rookie_Scale
1630534,1610612761,106.4,112.2,-5.7,0.081,1.81,13.9,0.033,0.098,0.066,7.6,0.593,0.601,0.144,101.93,84.94,0.081,3691,4.2,8.3,Ochai Agbaji,4/20/2000,USA,2022,1,14,4310280,129200,TOR,30-52,15,24.9,178496026,37908026,154302912,94310843,16405595,Toronto Raptors,2.8,Scotiabank Arena,19800,"Toronto, ON",1999,265000000,24,2,64,1738.67,667,Rookie_Scale
1630540,1610612752,116.8,109.7,7.1,0.155,4.56,23.3,0.028,0.069,0.049,5.1,0.511,0.531,0.162,99.2,82.66,0.077,3283,3.5,8.5,Miles McBride,9/8/2000,USA,2021,2,36,4710144,179900,NYK,51-31,15,26.5,188877651,48289651,188001268,110803733,876383,New York Knicks,2,Madison Square Garden,19812,"New York, NY",1968,100000000,24,3,64,1593.455,611,Free_Market
1630541,1610612744,113.2,108.9,4.3,0.084,1.78,12.4,0.029,0.084,0.056,7,0.544,0.578,0.17,100.74,83.95,0.076,3454,3.3,7.7,Moses Moody,5/31/2002,USA,2021,1,14,5803269,238600,GSW,48-34,15,27.2,199518342,58930342,176474440,128667036,306447,Golden State Warriors ,4,Chase Center,18064,"San Francisco, CA",2019,1400000000,22,3,74,1649.15,724,Rookie_Scale
1630543,1610612754,112.5,107.1,5.4,0.079,1,12.5,0.126,0.168,0.149,12.5,0.609,0.6,0.164,105.29,87.74,0.095,184,2.8,4.6,Isaiah Jackson,1/10/2002,USA,2021,1,22,4435381,106000,IND,50-32,15,25.7,171232577,30644577,166839774,104281300,2530538,Indiana Pacers ,2.4,Gainbridge Fieldhouse,17923,"Indianapolis, IN",1999,183000000,22,3,5,83.88,35,Rookie_Scale
1630544,1610612766,107,114.4,-7.3,0.219,1.56,16.7,0.034,0.079,0.056,10.7,0.509,0.537,0.25,99,82.5,0.098,655,5.4,12.4,Tre Mann,2/3/2001,USA,2021,1,18,4908373,316600,CHA,19-63,15,25.2,167423486,26835486,152436862,80445913,14986624,Charlotte Hornets ,0.4,Spectrum Center,19077,"Charlotte, NC",2005,260000000,23,3,13,319.045,183,Rookie_Scale
