PLAYER_ID,PLAYER_NAME_stats,TEAM_ID,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_PG_RANK,FGA_PG_RANK,PLAYER_NAME_context,BIRTHDATE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,merge_key,Player_Name,Salary,Followers
1629012,Collin Sexton,1610612762,109.5,110.4,110.4,117.7,117.9,117.9,-8.2,-7.5,-7.5,0.246,1.65,18.9,0.033,0.06,0.047,11.5,11.4,0.543,0.593,0.264,0.27,101.88,101.38,84.48,101.38,0.106,3709,6.6,13.8,304,274,274,515,510,510,446,431,431,77,311,243,336,544,519,405,403,246,170,51,51,237,265,265,165,66,69,Collin Sexton,1999-01-04T00:00:00,USA,2018,1,8,collin sexton,Sexton  Collin Sexton,18150000.0,
1629013,Landry Shamet,1610612752,111.9,111.6,111.6,107.3,106.5,106.5,4.7,5.1,5.1,0.049,1.23,9.4,0.014,0.064,0.039,7.7,7.7,0.596,0.601,0.143,0.15,99.09,99.55,82.96,99.55,0.062,1583,2.1,4.6,221,236,236,124,96,96,133,124,124,539,432,517,509,535,553,127,127,92,139,411,408,459,418,418,467,355,359,Landry Shamet,1997-03-13T00:00:00,USA,2018,1,26,landry shamet,Shamet  Landry Shamet,1343690.0,
1629014,Anfernee Simons,1610612757,107.2,108.8,108.8,112.8,113.4,113.4,-5.6,-4.6,-4.6,0.241,2.36,20.1,0.01,0.069,0.039,8.5,8.5,0.521,0.557,0.241,0.249,100.71,99.72,83.1,99.72,0.106,4760,6.8,16.1,392,339,339,364,364,364,399,370,370,81,130,196,537,531,554,195,188,330,315,71,73,356,408,408,162,61,45,Anfernee Simons,1999-06-08T00:00:00,USA,2018,1,24,anfernee simons,Simons  Anfernee Simons,25892857.0,220500.0
1629020,Jarred Vanderbilt,1610612747,115.4,115.6,115.6,112.4,112.2,112.2,3.0,3.3,3.3,0.094,1.41,19.9,0.114,0.194,0.154,14.1,14.0,0.525,0.537,0.116,0.121,100.59,100.61,83.84,100.61,0.082,1215,1.6,3.4,93,99,99,339,321,321,165,158,158,379,385,209,39,79,53,513,515,318,383,516,516,362,335,335,330,407,421,Jarred Vanderbilt,1999-04-03T00:00:00,USA,2018,2,41,jarred vanderbilt,Vanderbilt  Jarred Vanderbilt,10714286.0,471600.0
1629021,Moritz Wagner,1610612753,103.8,106.1,106.1,106.3,107.0,107.0,-2.5,-0.9,-0.9,0.135,0.86,10.9,0.067,0.201,0.131,12.7,12.6,0.616,0.649,0.254,0.261,101.34,99.97,83.31,99.97,0.165,1172,4.7,8.3,470,424,424,93,102,102,326,262,262,266,511,483,133,66,92,477,475,59,39,57,57,285,387,387,13,138,179,Moritz Wagner,1997-04-26T00:00:00,Germany,2018,1,25,moritz wagner,Wagner  Moritz Wagner,11000000.0,
1629023,P.J. Washington,1610612742,113.7,114.2,114.2,112.0,113.2,113.2,1.7,1.1,1.1,0.098,1.11,13.1,0.044,0.183,0.115,11.8,11.8,0.521,0.556,0.198,0.201,102.43,101.66,84.71,101.66,0.097,3889,5.3,11.7,143,141,141,321,349,349,199,215,215,365,461,420,241,99,131,423,426,331,317,180,195,191,239,239,222,106,103,P.J. Washington,1998-08-23T00:00:00,USA,2019,1,12,pj washington,Washington  PJ Washington,15500000.0,868300.0
1629026,Kenrich Williams,1610612760,119.3,118.7,118.7,104.6,104.1,104.1,14.7,14.5,14.5,0.111,2.49,19.2,0.056,0.148,0.102,7.7,7.7,0.576,0.587,0.151,0.156,100.79,101.26,84.38,101.26,0.093,2379,2.5,5.1,38,44,44,54,60,60,23,21,21,325,117,232,173,189,176,133,129,139,193,381,383,350,284,284,240,313,322,Kenrich Williams,1994-12-02T00:00:00,USA,Undrafted,Undrafted,Undrafted,kenrich williams,Williams  Kenrich Williams,6669000.0,
1629027,Trae Young,1610612737,114.2,115.2,115.2,113.9,114.6,114.6,0.3,0.6,0.6,0.452,2.48,30.9,0.012,0.072,0.042,12.5,12.4,0.491,0.567,0.285,0.292,106.32,105.51,87.93,105.51,0.129,6020,7.4,18.1,123,110,110,414,423,423,233,226,226,2,118,41,520,517,546,464,462,416,274,28,26,26,54,54,70,44,23,Trae Young,1998-09-19T00:00:00,USA,2018,1,5,trae young,Young  Trae Young,43031940.0,5000000.0
1629028,Deandre Ayton,1610612757,108.3,110.0,110.0,115.7,116.8,116.8,-7.4,-6.9,-6.9,0.083,0.93,10.2,0.099,0.243,0.168,11.0,11.0,0.573,0.583,0.197,0.2,100.18,98.94,82.45,98.94,0.125,2489,6.6,11.7,352,299,299,468,491,491,432,421,421,420,502,502,57,27,36,379,380,147,213,182,197,390,462,462,83,64,102,Deandre Ayton,1998-07-23T00:00:00,Bahamas,2018,1,1,deandre ayton,Ayton  Deandre Ayton,34005126.0,487600.0
1629029,Luka Dončić,1610612747,118.7,119.6,119.6,109.6,110.5,110.5,9.2,9.1,9.1,0.342,2.14,21.8,0.023,0.198,0.112,10.2,10.2,0.536,0.587,0.328,0.335,101.03,100.22,83.51,100.22,0.17,3696,9.2,20.5,46,38,38,214,257,257,55,60,60,17,165,154,437,75,139,325,322,272,194,8,9,311,362,362,7,8,5,Luka Dončić,1999-02-28T00:00:00,Slovenia,2018,1,3,luka doncic,Doncic  Luka Doncic,43031940.0,10500000.0
1629048,Goga Bitadze,1610612753,108.6,110.1,110.1,106.1,107.4,107.4,2.6,2.7,2.7,0.142,1.9,22.6,0.116,0.227,0.169,11.9,11.9,0.615,0.631,0.142,0.145,97.04,95.8,79.83,95.8,0.134,2855,3.0,4.8,338,293,293,79,117,117,174,173,173,239,225,143,36,38,34,433,434,61,70,421,428,538,560,560,57,263,341,Goga Bitadze,1999-07-20T00:00:00,Georgia,2019,1,18,goga bitadze,Bitadze  Goga Bitadze,9057971.0,49800.0
1629056,Terence Davis,1610612758,81.3,86.7,86.7,107.5,106.7,106.7,-26.3,-20.0,-20.0,0.167,0.0,33.3,0.0,0.111,0.059,0.0,0.0,0.0,0.0,0.111,0.118,94.01,91.33,76.11,91.33,0.0,15,0.0,2.0,564,554,554,130,99,99,560,551,551,191,545,30,548,329,435,1,1,558,561,531,523,561,567,567,557,558,492,Terence Davis,1997-05-16T00:00:00,USA,Undrafted,Undrafted,Undrafted,terence davis,Davis  Terence Davis,64301.0,
1629060,Rui Hachimura,1610612747,114.7,114.8,114.8,109.6,110.9,110.9,5.1,3.9,3.9,0.063,1.69,10.9,0.044,0.111,0.079,6.5,6.5,0.597,0.619,0.156,0.159,100.08,99.44,82.86,99.44,0.086,3875,5.0,9.8,111,131,131,215,270,270,123,142,142,508,294,480,237,332,292,65,66,87,89,344,360,399,426,426,295,120,137,Rui Hachimura,1998-02-08T00:00:00,Japan,2019,1,9,rui hachimura,Hachimura  Rui Hachimura,17000000.0,998100.0
1629111,Jock Landale,1610612745,109.6,110.5,110.5,112.0,112.6,112.6,-2.4,-2.1,-2.1,0.102,1.76,16.3,0.099,0.151,0.125,9.3,9.2,0.569,0.59,0.148,0.153,104.29,103.58,86.32,103.58,0.097,1078,1.9,3.6,302,271,271,319,332,332,321,303,303,351,274,327,54,173,110,246,245,161,183,394,395,75,126,126,221,373,406,Jock Landale,1995-10-25T00:00:00,Australia,Undrafted,Undrafted,Undrafted,jock landale,Landale  Jock Landale,8000000.0,60400.0
1629130,Duncan Robinson,1610612748,109.7,110.1,110.1,109.8,109.9,109.9,0.0,0.2,0.2,0.148,2.05,18.6,0.01,0.084,0.047,9.1,9.1,0.581,0.595,0.187,0.193,97.88,97.68,81.4,97.68,0.078,3661,3.9,9.0,297,294,294,223,229,229,245,237,237,229,195,249,536,466,514,233,230,118,160,215,216,521,528,528,357,170,158,Duncan Robinson,1994-04-22T00:00:00,USA,Undrafted,Undrafted,Undrafted,duncan robinson,Robinson  Duncan Robinson,19406000.0,270200.0
1629162,Jordan McLaughlin,1610612759,118.9,118.0,118.0,109.3,108.9,108.9,9.7,9.1,9.1,0.208,3.19,34.2,0.021,0.074,0.05,10.7,10.8,0.563,0.6,0.134,0.138,99.01,99.58,82.98,99.58,0.083,651,0.7,1.6,44,53,53,198,173,173,50,62,62,120,46,27,450,509,495,365,366,178,148,453,455,465,416,416,318,512,523,Jordan McLaughlin,1996-04-09T00:00:00,USA,Undrafted,Undrafted,Undrafted,jordan mclaughlin,McLaughlin  Jordan McLaughlin,2087519.0,49500.0
1629216,Gabe Vincent,1610612747,112.0,111.8,111.8,110.0,110.7,110.7,2.0,1.1,1.1,0.09,2.39,17.2,0.013,0.045,0.029,7.2,7.2,0.53,0.536,0.131,0.135,100.33,100.07,83.39,100.07,0.039,3190,2.3,5.8,217,225,225,237,264,264,192,214,214,396,125,293,516,561,563,98,100,299,387,467,468,381,378,378,530,335,296,Gabe Vincent,1996-06-14T00:00:00,USA,Undrafted,Undrafted,Undrafted,gabe vincent,Vincent  Gabe Vincent,11000000.0,173100.0
1629234,Drew Eubanks,1610612746,107.2,106.7,106.7,115.4,114.8,114.8,-8.2,-8.1,-8.1,0.11,1.32,16.7,0.078,0.211,0.145,12.7,12.8,0.601,0.622,0.149,0.152,102.21,102.72,85.6,102.72,0.111,1598,1.9,3.2,395,399,399,461,427,427,445,444,444,330,415,312,103,51,65,479,480,79,84,393,398,207,167,167,134,382,440,Drew Eubanks,1997-02-01T00:00:00,USA,Undrafted,Undrafted,Undrafted,drew eubanks,Eubanks  Drew Eubanks,5000000.0,34700.0
1629312,Haywood Highsmith,1610612748,111.5,111.8,111.8,109.6,110.4,110.4,1.9,1.4,1.4,0.084,2.07,19.5,0.04,0.098,0.069,9.4,9.4,0.572,0.583,0.111,0.114,97.78,97.33,81.11,97.33,0.057,3691,2.4,5.3,233,231,231,216,252,252,193,205,205,417,181,226,277,388,353,259,259,151,210,533,532,523,537,537,486,324,312,Haywood Highsmith,1996-12-09T00:00:00,USA,2018,,,haywood highsmith,Highsmith  Haywood Highsmith,5200000.0,35800.0
1629599,Amir Coffey,1610612746,108.4,109.1,109.1,110.5,110.6,110.6,-2.1,-1.4,-1.4,0.065,1.71,11.2,0.019,0.072,0.046,6.6,6.5,0.57,0.614,0.15,0.153,99.59,99.23,82.69,99.23,0.072,3606,3.3,7.1,349,330,330,262,259,259,314,284,284,497,287,469,470,519,526,70,70,158,106,391,396,429,444,444,393,217,239,Amir Coffey,1997-06-17T00:00:00,USA,Undrafted,Undrafted,Undrafted,amir coffey,Coffey  Amir Coffey,3938271.0,30600.0
1629610,DaQuan Jeffries,1610612766,105.9,106.6,106.6,117.9,118.2,118.2,-11.9,-11.6,-11.6,0.073,1.51,13.5,0.033,0.087,0.06,8.9,8.9,0.5,0.518,0.136,0.139,98.52,98.04,81.7,98.04,0.046,2179,2.5,6.2,423,403,403,517,518,518,503,499,499,467,357,408,339,440,427,220,221,386,424,447,452,498,512,512,519,307,280,DaQuan Jeffries,1997-08-30T00:00:00,USA,Undrafted,Undrafted,Undrafted,daquan jeffries,Jeffries  DaQuan Jeffries,2425404.0,
1629611,Terance Mann,1610612737,112.2,112.9,112.9,114.2,115.2,115.2,-2.0,-2.3,-2.3,0.118,2.57,19.8,0.047,0.094,0.07,7.7,7.7,0.569,0.584,0.145,0.148,101.15,100.43,83.69,100.43,0.074,2947,3.1,6.2,208,187,187,429,441,441,309,310,310,308,105,216,218,410,344,127,130,162,209,407,416,302,348,348,384,249,283,Terance Mann,1996-10-18T00:00:00,USA,2019,2,48,terance mann,Mann  Terance Mann,11423077.0,155400.0
1629614,Andrew Nembhard,1610612754,115.1,115.5,115.5,109.3,110.2,110.2,5.8,5.3,5.3,0.225,2.91,31.4,0.018,0.093,0.057,10.8,10.8,0.506,0.545,0.163,0.165,101.86,101.31,84.43,101.31,0.081,3967,3.8,8.3,102,103,103,200,243,243,104,122,122,99,69,36,476,418,448,369,369,374,349,319,328,241,274,274,341,179,180,Andrew Nembhard,2000-01-16T00:00:00,Canada,2022,2,31,andrew nembhard,Nembhard  Andrew Nembhard,2019699.0,215000.0
1629618,Jalen Pickett,1610612743,112.6,112.6,112.6,109.5,109.7,109.7,3.1,2.9,2.9,0.211,4.46,34.1,0.022,0.078,0.051,7.6,7.6,0.539,0.545,0.13,0.135,99.35,99.25,82.71,99.25,0.078,1383,1.6,3.7,188,198,198,207,214,214,160,163,163,116,17,28,440,497,488,123,124,257,351,471,471,444,442,442,359,418,400,Jalen Pickett,1999-10-22T00:00:00,USA,2023,2,32,jalen pickett,Pickett  Jalen Pickett,1891857.0,14900.0
1629622,Max Strus,1610612739,119.4,120.1,120.1,110.2,112.2,112.2,9.2,7.9,7.9,0.157,2.93,26.4,0.041,0.118,0.081,9.0,9.0,0.594,0.607,0.143,0.147,102.57,101.34,84.45,101.34,0.083,2691,3.3,7.5,37,28,28,250,323,323,54,71,71,210,66,76,262,287,283,226,226,94,122,416,422,175,270,270,325,221,223,Max Strus,1996-03-28T00:00:00,USA,Undrafted,Undrafted,Undrafted,max strus,Strus  Max Strus,15212068.0,165700.0
1629626,Bol Bol,1610612756,113.4,112.1,112.1,117.4,115.9,115.9,-4.0,-3.9,-3.9,0.071,1.1,9.3,0.047,0.168,0.113,8.4,8.5,0.612,0.627,0.204,0.209,101.49,102.75,85.62,102.75,0.114,960,2.7,5.1,153,215,215,509,460,460,368,358,358,479,462,522,214,132,137,187,187,63,75,161,167,266,164,164,122,289,326,Bol Bol,1999-11-16T00:00:00,Sudan,2019,2,44,bol bol,Bol  Bol Bol,2087519.0,907400.0
1629627,Zion Williamson,1610612740,112.9,113.7,113.7,115.9,115.5,115.5,-3.0,-1.8,-1.8,0.325,1.77,18.5,0.08,0.152,0.116,10.5,10.4,0.57,0.6,0.325,0.335,103.51,103.3,86.09,103.3,0.167,1841,9.6,16.9,176,160,160,474,451,451,344,297,297,22,270,255,93,172,130,346,346,156,146,9,7,103,131,131,12,5,34,Zion Williamson,2000-07-06T00:00:00,USA,2019,1,1,zion williamson,Williamson  Zion Williamson,36725670.0,5000000.0
1629628,RJ Barrett,1610612761,109.0,110.1,110.1,112.6,113.4,113.4,-3.6,-3.4,-3.4,0.257,1.89,19.6,0.031,0.159,0.094,10.4,10.4,0.523,0.547,0.281,0.286,103.63,102.74,85.62,102.74,0.121,3998,7.9,16.9,328,292,292,348,365,365,358,347,347,61,229,221,349,152,206,342,342,326,344,32,31,101,165,165,103,34,35,RJ Barrett,2000-06-14T00:00:00,Canada,2019,1,3,rj barrett,Barrett  R.J. Barrett,25794643.0,1100000.0
1629630,Ja Morant,1610612763,114.3,116.4,116.4,108.9,109.6,109.6,5.4,6.8,6.8,0.355,1.97,23.1,0.021,0.101,0.062,11.8,11.7,0.504,0.563,0.312,0.318,107.05,105.74,88.12,105.74,0.141,3346,8.1,17.8,122,83,83,183,205,205,113,82,82,13,212,126,454,377,410,422,420,382,289,11,12,12,48,48,38,30,28,Ja Morant,1999-08-10T00:00:00,USA,2019,1,2,ja morant,Morant  Ja Morant,36725670.0,9500000.0
1629631,De'Andre Hunter,1610612739,115.4,115.9,115.9,112.7,113.9,113.9,2.7,2.0,2.0,0.077,1.12,8.7,0.024,0.117,0.071,7.8,7.8,0.573,0.623,0.221,0.226,105.57,104.77,87.31,104.77,0.101,3803,5.6,11.9,91,92,92,357,386,386,171,190,190,453,456,532,423,294,338,137,140,146,83,118,120,42,78,78,199,91,98,De'Andre Hunter,1997-12-02T00:00:00,USA,2019,1,4,deandre hunter,Hunter  De'Andre Hunter,21696429.0,100200.0
1629632,Coby White,1610612741,111.3,111.5,111.5,113.7,113.9,113.9,-2.4,-2.5,-2.5,0.197,1.86,18.8,0.01,0.095,0.053,10.1,10.0,0.55,0.601,0.237,0.245,105.56,105.37,87.81,105.37,0.103,5375,6.9,15.1,245,243,243,407,387,387,324,316,316,141,241,245,539,406,481,315,313,224,141,78,75,43,64,64,180,59,53,Coby White,2000-02-16T00:00:00,USA,2019,1,7,coby white,White  Coby White,12000000.0,396100.0
1629634,Brandon Clarke,1610612763,115.3,116.5,116.5,107.1,108.2,108.2,8.1,8.2,8.2,0.072,1.61,12.7,0.102,0.148,0.126,7.9,7.8,0.622,0.638,0.15,0.155,106.63,105.54,87.95,105.54,0.108,2637,3.7,5.9,99,79,79,118,147,147,68,69,69,474,328,428,52,185,106,143,139,50,57,385,387,20,52,52,150,189,290,Brandon Clarke,1996-09-19T00:00:00,Canada,2019,1,21,brandon clarke,Clarke  Brandon Clarke,12500000.0,100200.0
1629636,Darius Garland,1610612739,121.5,123.2,123.2,111.5,113.4,113.4,10.0,9.9,9.9,0.309,2.68,25.6,0.021,0.068,0.045,9.6,9.5,0.562,0.6,0.265,0.27,102.89,101.32,84.43,101.32,0.126,4865,7.4,15.7,15,8,8,298,360,360,45,49,49,28,93,90,457,532,528,273,270,180,144,48,52,150,273,273,81,47,49,Darius Garland,2000-01-26T00:00:00,USA,2019,1,5,darius garland,Garland  Darius Garland,36725670.0,567000.0
1629637,Jaxson Hayes,1610612747,112.4,112.3,112.3,108.0,109.8,109.8,4.3,2.5,2.5,0.076,1.35,15.8,0.074,0.163,0.121,11.7,11.7,0.722,0.72,0.12,0.124,101.31,100.51,83.76,100.51,0.097,2301,2.9,4.0,201,206,206,146,222,222,140,180,180,458,403,343,114,144,119,419,419,9,8,510,510,290,342,342,223,272,387,Jaxson Hayes,2000-05-23T00:00:00,USA,2019,1,8,jaxson hayes,Hayes  Jaxson Hayes,2463946.0,310700.0
1629638,Nickeil Alexander-Walker,1610612750,114.1,115.1,115.1,108.0,108.5,108.5,6.1,6.6,6.6,0.149,2.25,22.7,0.026,0.098,0.062,10.1,10.0,0.553,0.579,0.155,0.16,100.23,99.57,82.98,99.57,0.081,4294,3.3,7.5,129,115,115,144,153,153,93,90,90,227,142,138,399,393,409,313,310,216,229,361,355,388,417,417,339,226,220,Nickeil Alexander-Walker,1998-09-02T00:00:00,Canada,2019,1,17,nickeil alexanderwalker,Alexander-Walker  Nickeil Alexander-Walker,4312500.0,194500.0
1629639,Tyler Herro,1610612748,112.9,113.9,113.9,112.0,112.6,112.6,0.9,1.3,1.3,0.254,2.14,20.0,0.013,0.132,0.073,9.3,9.2,0.563,0.605,0.271,0.279,98.46,97.78,81.48,97.78,0.139,5564,8.5,17.9,174,153,153,322,334,334,216,208,208,66,163,207,515,237,322,256,246,176,131,39,37,501,522,522,43,23,25,Tyler Herro,2000-01-20T00:00:00,USA,2019,1,13,tyler herro,Herro  Tyler Herro,29000000.0,2300000.0
1629640,Keldon Johnson,1610612759,110.0,110.1,110.1,115.0,115.9,115.9,-5.0,-5.8,-5.8,0.105,1.62,11.9,0.057,0.136,0.096,7.3,7.3,0.538,0.572,0.207,0.213,102.51,102.06,85.05,102.06,0.103,3912,4.8,10.0,289,288,288,452,459,459,384,392,392,349,321,456,169,220,199,106,104,258,252,153,153,181,211,211,181,128,127,Keldon Johnson,1999-10-11T00:00:00,USA,2019,1,29,keldon johnson,Johnson  Keldon Johnson,19000000.0,159100.0
1629643,Chuma Okeke,1610612739,115.6,115.8,115.8,121.8,122.1,122.1,-6.3,-6.3,-6.3,0.101,5.0,25.4,0.099,0.141,0.118,5.1,5.1,0.638,0.641,0.093,0.096,99.3,99.08,82.57,99.08,0.089,405,2.2,4.4,86,95,95,546,552,552,411,414,414,358,10,92,56,207,122,36,35,35,48,551,552,447,452,452,271,346,367,Chuma Okeke,1998-08-18T00:00:00,USA,2019,1,16,chuma okeke,Okeke  Chuma Okeke,115743.0,
1629646,Charles Bassey,1610612759,104.3,101.6,101.6,116.4,117.5,117.5,-12.1,-15.9,-15.9,0.072,0.74,9.9,0.133,0.24,0.185,13.5,13.4,0.581,0.597,0.164,0.171,104.59,105.46,87.88,105.46,0.113,826,1.9,3.3,467,497,497,488,501,501,507,539,539,471,523,507,19,29,15,496,496,117,156,311,300,71,58,58,131,379,432,Charles Bassey,2000-10-28T00:00:00,Nigeria,2021,2,53,charles bassey,Bassey  Charles Bassey,2087519.0,
1629652,Luguentz Dort,1610612760,118.9,120.4,120.4,106.0,107.3,107.3,12.9,13.1,13.1,0.067,2.25,14.8,0.041,0.093,0.067,6.6,6.5,0.578,0.586,0.133,0.136,103.01,101.75,84.79,101.75,0.063,4383,3.6,8.4,45,24,24,77,114,114,29,25,25,489,140,372,261,416,367,71,71,124,200,456,466,142,231,231,463,195,176,Luguentz Dort,1999-04-19T00:00:00,Canada,Undrafted,Undrafted,Undrafted,luguentz dort,Dort  Luguentz Dort,17000000.0,301800.0
1629655,Daniel Gafford,1610612742,114.4,114.9,114.9,113.0,113.4,113.4,1.4,1.5,1.5,0.097,1.21,12.7,0.127,0.168,0.149,10.4,10.4,0.702,0.716,0.186,0.192,102.14,101.73,84.77,101.73,0.141,2597,5.0,7.1,117,123,123,371,366,366,205,201,201,367,437,430,24,131,59,344,343,13,10,223,221,214,234,234,37,121,241,Daniel Gafford,1998-10-01T00:00:00,USA,2019,2,38,daniel gafford,Gafford  Daniel Gafford,13394160.0,166500.0
1629656,Quentin Grimes,1610612755,111.3,111.9,111.9,116.9,118.1,118.1,-5.7,-6.2,-6.2,0.172,1.62,17.9,0.028,0.126,0.077,11.0,11.0,0.565,0.595,0.218,0.225,101.49,100.7,83.92,100.7,0.105,4223,5.1,11.0,244,218,218,499,515,515,400,408,408,181,324,275,369,256,303,380,379,171,159,124,122,267,327,327,171,114,112,Quentin Grimes,2000-05-08T00:00:00,USA,2021,1,25,quentin grimes,Grimes  Quentin Grimes,4296682.0,268300.0
1629659,Talen Horton-Tucker,1610612741,112.5,111.4,111.4,109.7,109.8,109.8,2.8,1.7,1.7,0.162,2.08,18.1,0.025,0.097,0.063,8.7,8.8,0.527,0.567,0.208,0.215,106.38,106.82,89.02,106.82,0.09,1607,2.3,5.0,195,245,245,221,221,221,167,194,194,200,180,264,413,399,405,212,213,309,276,146,148,25,32,32,264,340,329,Talen Horton-Tucker,2000-11-25T00:00:00,USA,2019,2,46,talen hortontucker,Horton-Tucker  Talen Horton-Tucker,2087519.0,306300.0
1629660,Ty Jerome,1610612739,120.4,120.3,120.3,109.5,110.4,110.4,10.9,9.9,9.9,0.241,2.58,23.5,0.036,0.083,0.06,9.1,9.1,0.606,0.643,0.229,0.236,102.33,101.92,84.93,101.92,0.134,2960,4.6,8.8,28,26,26,209,254,254,40,48,48,80,104,120,313,472,426,237,234,72,44,99,98,200,220,220,56,141,161,Ty Jerome,1997-07-08T00:00:00,USA,2019,1,24,ty jerome,Jerome  Ty Jerome,2560975.0,101100.0
1629661,Cameron Johnson,1610612751,109.0,110.9,110.9,115.0,116.7,116.7,-6.0,-5.8,-5.8,0.179,1.96,17.2,0.03,0.113,0.07,8.8,8.7,0.582,0.632,0.224,0.23,98.99,97.41,81.18,97.41,0.124,3657,6.2,13.1,325,261,261,451,483,483,406,391,391,166,215,295,359,319,347,215,212,114,66,109,112,467,534,534,87,78,78,Cameron Johnson,1996-03-03T00:00:00,USA,2019,1,11,cameron johnson,Johnson  Cameron Johnson,23062500.0,241400.0
1629673,Jordan Poole,1610612764,103.3,104.8,104.8,117.0,117.9,117.9,-13.7,-13.1,-13.1,0.254,1.49,18.0,0.014,0.08,0.046,12.1,12.1,0.544,0.591,0.281,0.287,105.14,103.95,86.62,103.95,0.107,4337,6.7,15.5,483,444,444,500,511,511,521,517,517,65,367,269,511,489,524,448,448,244,179,31,30,52,111,111,155,63,50,Jordan Poole,1999-06-19T00:00:00,USA,2019,1,28,jordan poole,Poole  Jordan Poole,29651786.0,2300000.0
1629674,Neemias Queta,1610612738,118.4,117.4,117.4,107.8,108.3,108.3,10.5,9.1,9.1,0.076,1.13,14.2,0.105,0.168,0.137,12.7,12.7,0.65,0.674,0.136,0.14,95.35,95.52,79.6,95.52,0.102,1717,2.1,3.3,49,63,63,138,150,150,42,61,61,455,454,387,47,134,78,476,477,27,24,445,450,556,562,562,187,354,431,Neemias Queta,1999-07-13T00:00:00,Portugal,2021,2,39,neemias queta,Queta  Neemias Queta,2162606.0,188500.0
1629675,Naz Reid,1610612750,114.9,116.2,116.2,108.4,108.8,108.8,6.5,7.4,7.4,0.123,1.68,14.2,0.041,0.171,0.106,8.5,8.5,0.556,0.577,0.21,0.215,100.04,99.34,82.79,99.34,0.11,4554,5.3,11.5,105,85,85,169,165,165,87,75,75,299,305,389,264,124,162,193,191,203,234,144,147,401,436,436,143,104,104,Naz Reid,1999-08-26T00:00:00,USA,Undrafted,Undrafted,Undrafted,naz reid,Reid  Naz Reid,13986432.0,341000.0
1629680,Matisse Thybulle,1610612757,103.3,105.3,105.3,105.0,105.1,105.1,-1.7,0.2,0.2,0.126,2.15,20.7,0.038,0.122,0.076,9.6,9.6,0.597,0.592,0.135,0.138,103.37,102.37,85.31,102.37,0.114,666,2.8,5.9,481,438,438,61,72,72,300,238,238,289,156,181,294,271,311,276,274,88,173,451,457,110,192,192,123,277,294,Matisse Thybulle,1997-03-04T00:00:00,USA,2019,1,20,matisse thybulle,Thybulle  Matisse Thybulle,11025000.0,304200.0
1629684,Grant Williams,1610612766,113.0,114.9,114.9,113.1,113.3,113.3,-0.1,1.6,1.6,0.107,1.32,18.0,0.035,0.134,0.083,13.6,13.7,0.549,0.596,0.146,0.147,100.89,99.95,83.29,99.95,0.076,995,3.4,7.7,171,125,125,377,355,355,247,197,197,338,412,271,319,228,272,502,506,227,157,399,418,332,389,389,375,213,206,Grant Williams,1998-11-30T00:00:00,USA,2019,1,22,grant williams,Williams  Grant Williams,13025250.0,268100.0
1629723,John Konchar,1610612763,112.5,113.2,113.2,106.2,107.8,107.8,6.3,5.4,5.4,0.095,2.63,27.6,0.06,0.187,0.123,10.5,10.5,0.577,0.592,0.077,0.079,106.54,105.46,87.89,105.46,0.094,1223,0.9,2.0,193,183,183,86,131,131,91,120,120,375,99,64,157,94,113,352,351,132,172,559,559,22,57,57,235,487,497,John Konchar,1996-03-22T00:00:00,USA,Undrafted,Undrafted,Undrafted,john konchar,Konchar  John Konchar,6165000.0,
1629726,Garrison Mathews,1610612737,108.8,107.9,107.9,111.6,111.4,111.4,-2.8,-3.5,-3.5,0.102,1.94,16.0,0.015,0.085,0.049,8.2,8.1,0.562,0.606,0.153,0.162,104.95,105.43,87.86,105.43,0.068,1824,2.2,5.5,334,368,368,304,287,287,339,353,353,355,219,337,505,463,500,166,159,179,125,365,350,58,60,60,426,353,308,Garrison Mathews,1996-10-24T00:00:00,USA,Undrafted,Undrafted,Undrafted,garrison mathews,Mathews  Garrison Mathews,2230253.0,15800.0
